,image_path,perimetric_complexity,pixel_complexity
186,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/侬_Simplified_侬.png,343.11198310577504,1253.0
187,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/侯_Simplified_侯.png,369.14234764866217,1442.0
188,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/侵_Simplified_侵.png,401.98011026136925,1617.0
189,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/侶_Simplified_侶.png,345.9964391646533,1478.0
190,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/便_Simplified_便.png,414.8143246724589,1712.0
191,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/促_Simplified_促.png,338.1251940822894,1384.0
192,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/俄_Simplified_俄.png,391.26384265632845,1521.0
193,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/俊_Simplified_俊.png,372.27659032672153,1256.0
194,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/俏_Simplified_俏.png,356.3254523243312,1472.0
195,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/俑_Simplified_俑.png,432.7967954505116,1831.0
196,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/俗_Simplified_俗.png,339.62525195102234,1201.0
197,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/俚_Simplified_俚.png,395.3697589467668,1750.0
198,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/保_Simplified_保.png,355.4755809630911,1425.0
199,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/俞_Simplified_俞.png,362.21528660353306,1420.0
200,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/俠_Simplified_俠.png,336.6445781161787,1207.0
