,image_path,perimetric_complexity,pixel_complexity
936,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_35.png,250.4189268404055,799.0
937,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_36.png,285.2964846145537,944.0
938,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_37.png,241.3327944730852,781.0
939,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_38.png,274.16759586693325,895.0
940,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_39.png,221.38213743103924,733.0
941,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_4.png,232.6478442484116,807.0
942,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_40.png,220.62616458385443,778.0
943,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_41.png,255.6372132191864,917.0
944,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_42.png,245.5027270496736,815.0
945,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_43.png,230.28152072037648,742.0
946,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_44.png,208.95959258256792,745.0
947,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_45.png,287.067089711567,958.0
948,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_46.png,268.2523832230614,913.0
949,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_47.png,271.52424808106724,861.0
950,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_48.png,310.6200395886267,1034.0
951,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_49.png,253.66141145287716,840.0
952,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_5.png,281.7824859195947,943.0
953,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_50.png,224.57115434857968,744.0
954,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_51.png,267.9839115913976,886.0
955,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_52.png,267.59458397619187,836.0
956,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_53.png,241.82207286635963,847.0
957,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_54.png,201.0624005428203,698.0
958,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_55.png,245.7909020263325,824.0
959,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_56.png,266.52564571477865,946.0
960,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_57.png,225.10219466405417,794.0
