character,pinyin,period,type,complexity,dataset,image_ID,dropdown_label
贞,zhen1,Bronze,pictosynthetic,276.41718658541623,hzy,B04793,贞 (zhen1)
贞,zhen1,Oracle,pictosynthetic,267.0840151097234,hzy,J07270,贞 (zhen1)
贞,zhen1,Seal,pictosynthetic,220.3224205456003,hzy,S02377,贞 (zhen1)
负,fu4,Seal,pictosynthetic,249.3953574587128,hzy,S04548,负 (fu4)
贡,gong4,Seal,pictophonetic,262.9541089694573,hzy,S04530,贡 (gong4)
财,cai2,Seal,pictophonetic,287.8114270737996,hzy,S04521,财 (cai2)
责,ze2,Bronze,pictophonetic,267.53791110240866,hzy,B09623,责 (ze2)
责,ze2,Oracle,pictophonetic,219.8192879039433,hzy,J15757,责 (ze2)
责,ze2,Seal,pictophonetic,295.63894168121334,hzy,S04560,责 (ze2)
贤,xian2,Bronze,other,287.9900850111669,hzy,B09505,贤 (xian2)
贤,xian2,Seal,other,328.8232420233089,hzy,S04527,贤 (xian2)
败,bai4,Bronze,pictophonetic,330.1941348783694,hzy,B04696,败 (bai4)
败,bai4,Oracle,pictophonetic,242.58457812365347,hzy,J07022,败 (bai4)
败,bai4,Seal,pictophonetic,304.63670237642555,hzy,S02335,败 (bai4)
货,huo4,Seal,pictophonetic,317.5410951052139,hzy,S04522,货 (huo4)
质,zhi4,Seal,pictophonetic,292.3104727708514,hzy,S04556,质 (zhi4)
贩,fan4,Seal,pictophonetic,362.1240646803335,hzy,S04563,贩 (fan4)
贪,tan1,Seal,pictophonetic,263.3272826077321,hzy,S04567,贪 (tan1)
贫,pin2,Seal,pictosynthetic,265.21814719195214,hzy,S04569,贫 (pin2)
贬,bian3,Seal,pictophonetic,337.33413341902025,hzy,S04568,贬 (bian3)
购,gou4,Seal,pictophonetic,415.9476313750528,hzy,S04573,购 (gou4)
贯,guan4,Seal,pictosynthetic,297.718389998731,hzy,S04957,贯 (guan4)
贰,er4,Bronze,pictosynthetic,288.4036002312123,hzy,B09584,贰 (er4)
贰,er4,Seal,pictosynthetic,273.16576503697473,hzy,S04550,贰 (er4)
贱,jian4,Seal,pictophonetic,372.98146249541537,hzy,S04565,贱 (jian4)
贴,tie1,Seal,pictophonetic,309.6416756084682,hzy,S04583,贴 (tie1)
贵,gui4,Seal,other,291.5225401281829,hzy,S04578,贵 (gui4)
贷,dai4,Seal,pictophonetic,372.22037840707554,hzy,S04534,贷 (dai4)
贸,mao4,Bronze,pictophonetic,271.2830130212621,hzy,B09618,贸 (mao4)
贸,mao4,Seal,pictophonetic,305.682144067186,hzy,S04557,贸 (mao4)
费,fei4,Bronze,pictophonetic,333.2534342681863,hzy,B09620,费 (fei4)
费,fei4,Seal,pictophonetic,300.09506404734867,hzy,S04559,费 (fei4)
贺,he4,Bronze,pictosynthetic,252.0796007405697,hzy,B09509,贺 (he4)
贺,he4,Seal,pictosynthetic,283.04144016725047,hzy,S04529,贺 (he4)
贼,zei2,Bronze,pictosynthetic,356.8014973255694,hzy,B17464,贼 (zei2)
贼,zei2,Seal,pictosynthetic,383.9309832921299,hzy,S09396,贼 (zei2)
贾,jia3,Seal,pictophonetic,298.9703754375137,hzy,S04561,贾 (jia3)
资,zi1,Seal,pictophonetic,320.3299354709336,hzy,S04524,资 (zi1)
赊,she1,Seal,pictophonetic,382.12890862429975,hzy,S04553,赊 (she1)
赋,fu4,Bronze,pictophonetic,256.17777305739554,hzy,B09656,赋 (fu4)
赋,fu4,Seal,pictophonetic,373.832401809616,hzy,S04566,赋 (fu4)
赌,du3,Seal,pictophonetic,416.588085442581,hzy,S04582,赌 (du3)
赎,shu2,Bronze,pictophonetic,258.38140695804043,hzy,B09619,赎 (shu2)
赎,shu2,Seal,pictophonetic,429.403707801244,hzy,S04558,赎 (shu2)
赏,shang3,Bronze,pictophonetic,287.1697534495861,hzy,B09553,赏 (shang3)
赏,shang3,Seal,pictophonetic,290.0002318149159,hzy,S04543,赏 (shang3)
赐,ci4,Bronze,pictophonetic,277.1400687788867,hzy,B09556,赐 (ci4)
赐,ci4,Seal,pictophonetic,390.26537600107656,hzy,S04544,赐 (ci4)
赖,lai4,Seal,other,393.7844656614319,hzy,S04547,赖 (lai4)
赘,zhui4,Seal,pictosynthetic,310.5314191156046,hzy,S04555,赘 (zhui4)
赚,zuan4,Seal,pictophonetic,554.2756061919667,hzy,S04585,赚 (zuan4)
赛,sai4,Seal,pictophonetic,466.7028001461654,hzy,S04586,赛 (sai4)
赞,zan4,Seal,pictosynthetic,332.2499006461839,hzy,S04531,赞 (zan4)
赠,zeng4,Seal,pictophonetic,429.3563594655079,hzy,S04538,赠 (zeng4)
赢,ying2,Bronze,pictosynthetic,414.7311920119405,hzy,B09558,赢 (ying2)
赢,ying2,Seal,pictosynthetic,419.5903045149968,hzy,S04546,赢 (ying2)
赤,chi4,Bronze,pictosynthetic,199.13624979642424,hzy,B14921,赤 (chi4)
赤,chi4,Oracle,pictosynthetic,262.4385008565832,hzy,J23135,赤 (chi4)
赤,chi4,Seal,pictosynthetic,256.4689386025046,hzy,S07452,赤 (chi4)
赦,she4,Bronze,pictophonetic,266.9657388252212,hzy,B04659,赦 (she4)
赦,she4,Seal,pictophonetic,306.3075777463231,hzy,S02324,赦 (she4)
赫,he4,Oracle,pictosynthetic,239.16138839966203,hzy,J23164,赫 (he4)
赫,he4,Seal,pictosynthetic,358.6137458183481,hzy,S07464,赫 (he4)
走,zou3,Bronze,pictosynthetic,205.21204954695204,hzy,B01731,走 (zou3)
走,zou3,Seal,pictosynthetic,248.7537580534085,hzy,S01090,走 (zou3)
赴,fu4,Seal,pictophonetic,248.8411674851353,hzy,S01092,赴 (fu4)
赵,zhao4,Bronze,other,216.10825441488976,hzy,B01766,赵 (zhao4)
赵,zhao4,Seal,other,336.83489522558494,hzy,S01142,赵 (zhao4)
赶,gan3,Bronze,pictophonetic,282.6629846574243,hzy,B02246,赶 (gan3)
赶,gan3,Seal,pictophonetic,280.4119488217114,hzy,S01175,赶 (gan3)
起,qi3,Seal,pictophonetic,357.3798079389512,hzy,S01128,起 (qi3)
趁,chen4,Seal,pictophonetic,338.7470518937572,hzy,S01102,趁 (chen4)
超,chao1,Seal,pictophonetic,334.5795115771818,hzy,S01094,超 (chao1)
越,yue4,Bronze,pictophonetic,270.75178451754454,hzy,B01749,越 (yue4)
越,yue4,Seal,pictophonetic,338.95699383409993,hzy,S01101,越 (yue4)
趋,qu1,Seal,pictophonetic,387.2663205182664,hzy,S01091,趋 (qu1)
趣,qu4,Bronze,pictophonetic,337.0909148449683,hzy,B01746,趣 (qu4)
趣,qu4,Seal,pictophonetic,357.7962224978749,hzy,S01093,趣 (qu4)
足,zu2,Bronze,pictosynthetic,211.74957578309036,hzy,B02628,足 (zu2)
足,zu2,Oracle,pictosynthetic,194.20933610293758,hzy,J04478,足 (zu2)
足,zu2,Seal,pictosynthetic,237.45360001644636,hzy,S01486,足 (zu2)
跃,yue4,Seal,other,495.26888888181446,hzy,S01509,跃 (yue4)
跌,die1,Seal,pictophonetic,340.58819049968946,hzy,S01547,跌 (die1)
跛,bo3,Seal,pictophonetic,355.788414189264,hzy,S01554,跛 (bo3)
距,ju4,Bronze,pictophonetic,307.068227361312,hzy,B02631,距 (ju4)
距,ju4,Seal,pictophonetic,345.53242214055985,hzy,S01562,距 (ju4)
跟,gen1,Seal,pictophonetic,368.8654198961143,hzy,S01488,跟 (gen1)
跨,kua4,Seal,pictophonetic,314.7390168953325,hzy,S01513,跨 (kua4)
跪,gui4,Seal,pictophonetic,361.8460383752715,hzy,S01493,跪 (gui4)
路,lu4,Bronze,pictophonetic,374.39700258109673,hzy,B02632,路 (lu4)
路,lu4,Seal,pictophonetic,338.0289286140311,hzy,S01572,路 (lu4)
跳,tiao4,Seal,pictophonetic,417.6327781855505,hzy,S01532,跳 (tiao4)
践,jian4,Seal,pictophonetic,363.3789450819377,hzy,S01518,践 (jian4)
跷,qiao1,Seal,pictophonetic,385.9871567958814,hzy,S01504,跷 (qiao1)
踝,huai2,Seal,pictophonetic,413.8831308236933,hzy,S01490,踝 (huai2)
蹈,dao3,Seal,pictophonetic,423.4137789298104,hzy,S01516,蹈 (dao3)
蹉,cuo1,Seal,pictophonetic,395.5137797592815,hzy,S01578,蹉 (cuo1)
蹋,ta4,Seal,pictophonetic,460.2176651450936,hzy,S01514,蹋 (ta4)
蹙,cu4,Seal,pictophonetic,339.27241525592143,hzy,S01580,蹙 (cu4)
蹟,ji4,Seal,pictophonetic,408.0417173111044,hzy,S01212,蹟 (ji4)
蹬,deng1,Seal,pictophonetic,443.6852178295233,hzy,S01577,蹬 (deng1)
蹭,ceng4,Seal,pictophonetic,417.4738379331706,hzy,S01576,蹭 (ceng4)
蹲,dun1,Seal,pictophonetic,426.5550569408513,hzy,S01549,蹲 (dun1)
身,shen1,Bronze,pictographic,177.21040025036865,hzy,B12700,身 (shen1)
身,shen1,Seal,pictographic,249.3203786773003,hzy,S05974,身 (shen1)
躬,gong1,Seal,pictophonetic,280.4781638614017,hzy,S05299,躬 (gong1)
躯,qu1,Seal,pictophonetic,393.1307617337674,hzy,S05975,躯 (qu1)
车,che1,Bronze,pictographic,355.21189421058034,hzy,B19556,车 (che1)
车,che1,Oracle,pictographic,311.4348292302872,hzy,J29297,车 (che1)
车,che1,Seal,pictographic,260.6872339760213,hzy,S10685,车 (che1)
轧,zha2,Seal,pictosynthetic,291.0069512411628,hzy,S10757,轧 (zha2)
轨,gui3,Bronze,pictophonetic,310.0448834768507,hzy,B19615,轨 (gui3)
轨,gui3,Seal,pictophonetic,334.8549595819917,hzy,S10760,轨 (gui3)
轩,xuan1,Seal,pictophonetic,300.11815583860533,hzy,S10687,轩 (xuan1)
转,zhuan4,Bronze,pictophonetic,377.932601525936,hzy,B19614,转 (zhuan4)
转,zhuan4,Seal,pictophonetic,407.919380237316,hzy,S10753,转 (zhuan4)
轮,lun2,Seal,pictophonetic,485.26852504123207,hzy,S10773,轮 (lun2)
软,ruan3,Seal,pictophonetic,388.05734081532336,hzy,S10789,软 (ruan3)
轰,hong1,Seal,pictosynthetic,426.3651500848308,hzy,S10791,轰 (hong1)
轴,zhou4,Seal,pictophonetic,353.1315110369491,hzy,S10718,轴 (zhou4)
轻,qing1,Seal,other,344.47999879837823,hzy,S10693,轻 (qing1)
载,zai4,Bronze,other,337.5588771245009,hzy,B19608,载 (zai4)
载,zai4,Oracle,other,225.13631223008625,hzy,J29301,载 (zai4)
载,zai4,Seal,other,365.6891016346029,hzy,S10747,载 (zai4)
较,jiao4,Bronze,pictophonetic,400.8207668559613,hzy,B19590,较 (jiao4)
辄,zhe2,Seal,other,344.4150656499474,hzy,S10709,辄 (zhe2)
辅,fu3,Bronze,pictophonetic,360.2183858565544,hzy,B19619,辅 (fu3)
辅,fu3,Seal,pictophonetic,377.32664403473865,hzy,S10790,辅 (fu3)
辈,bei4,Seal,pictophonetic,337.3491410932253,hzy,S10756,辈 (bei4)
辍,chuo4,Seal,pictophonetic,381.9428447661333,hzy,S10766,辍 (chuo4)
辐,fu2,Seal,pictophonetic,400.3517870588302,hzy,S10730,辐 (fu2)
辑,ji2,Seal,pictophonetic,336.3334816962418,hzy,S10700,辑 (ji2)
输,shu1,Seal,pictophonetic,421.35399644376304,hzy,S10754,输 (shu1)
辖,xia2,Seal,pictophonetic,428.3333615073595,hzy,S10752,辖 (xia2)
辙,zhe2,Seal,other,401.53191445818464,hzy,S10794,辙 (zhe2)
辛,xin1,Bronze,pictographic,176.63245633649169,hzy,B20602,辛 (xin1)
辛,xin1,Oracle,pictographic,186.6722987475325,hzy,J30487,辛 (xin1)
辛,xin1,Seal,pictographic,256.6080277198485,hzy,S10957,辛 (xin1)
辞,ci2,Bronze,pictosynthetic,289.2999703193816,hzy,B20669,辞 (ci2)
辞,ci2,Seal,pictosynthetic,411.911111815208,hzy,S10964,辞 (ci2)
辟,pi4,Bronze,pictosynthetic,293.8745390490417,hzy,B14167,辟 (pi4)
辟,pi4,Oracle,pictosynthetic,281.6014278824155,hzy,J21270,辟 (pi4)
辟,pi4,Seal,pictosynthetic,321.4437789633397,hzy,S06576,辟 (pi4)
辨,bian4,Bronze,other,310.08283081061137,hzy,B06355,辨 (bian4)
辨,bian4,Seal,other,433.2135100151379,hzy,S03172,辨 (bian4)
辩,bian4,Seal,pictophonetic,434.6557497398469,hzy,S10967,辩 (bian4)
辫,bian4,Seal,pictophonetic,440.45114185592047,hzy,S09622,辫 (bian4)
辰,chen2,Bronze,pictographic,281.944236344349,hzy,B21153,辰 (chen2)
辰,chen2,Oracle,pictographic,217.8800523136403,hzy,J30959,辰 (chen2)
辰,chen2,Seal,pictographic,258.51849395827605,hzy,S11009,辰 (chen2)
辱,ru3,Seal,pictosynthetic,329.0552326582491,hzy,S11011,辱 (ru3)
边,bian1,Bronze,other,305.9746334686022,hzy,B02283,边 (bian1)
边,bian1,Seal,other,383.2826049921045,hzy,S01357,边 (bian1)
辽,liao2,Seal,pictophonetic,376.1282514249855,hzy,S01341,辽 (liao2)
达,da2,Bronze,pictophonetic,241.28615997241633,hzy,B02193,达 (da2)
迁,qian1,Seal,pictophonetic,464.8252481754641,hzy,S01267,迁 (qian1)
迄,qi4,Seal,pictophonetic,260.65357884172545,hzy,S01364,迄 (qi4)
迅,xun4,Seal,pictophonetic,301.7512033685548,hzy,S01250,迅 (xun4)
过,guo4,Bronze,other,220.45103564754862,hzy,B02057,过 (guo4)
过,guo4,Seal,other,375.52618545629656,hzy,S01235,过 (guo4)
迈,mai4,Bronze,other,257.5732952095532,hzy,B01998,迈 (mai4)
迈,mai4,Seal,other,466.6875640949526,hzy,S01216,迈 (mai4)
迎,ying2,Seal,pictophonetic,360.8773833938311,hzy,S01253,迎 (ying2)
运,yun4,Seal,pictophonetic,407.1533594125021,hzy,S01269,运 (yun4)
近,jin4,Seal,pictophonetic,310.33134915136924,hzy,S01322,近 (jin4)
返,fan3,Bronze,pictophonetic,310.08108446022766,hzy,B02138,返 (fan3)
返,fan3,Seal,pictophonetic,317.6457646237097,hzy,S01272,返 (fan3)
还,hai2,Bronze,other,288.4155408652326,hzy,B02145,还 (hai2)
还,hai2,Seal,other,419.918454939478,hzy,S01274,还 (hai2)
进,jin4,Bronze,pictophonetic,302.7335220274065,hzy,B02058,进 (jin4)
进,jin4,Oracle,pictophonetic,192.28520385492277,hzy,J03464,进 (jin4)
进,jin4,Seal,pictophonetic,347.0807236077875,hzy,S01238,进 (jin4)
远,yuan3,Bronze,pictophonetic,275.2799360240456,hzy,B02250,远 (yuan3)
远,yuan3,Seal,pictophonetic,368.8151124564532,hzy,S01342,远 (yuan3)
违,wei2,Bronze,pictophonetic,255.32610465607075,hzy,B02190,违 (wei2)
违,wei2,Seal,pictophonetic,330.3374477167136,hzy,S01295,违 (wei2)
连,lian2,Bronze,pictosynthetic,304.9631693799162,hzy,B02195,连 (lian2)
连,lian2,Seal,pictosynthetic,352.29539494153266,hzy,S01306,连 (lian2)
迟,chi2,Bronze,pictophonetic,278.65249057784644,hzy,B02176,迟 (chi2)
迟,chi2,Oracle,pictophonetic,232.70000019759604,hzy,J03548,迟 (chi2)
迟,chi2,Seal,pictophonetic,390.3194123645516,hzy,S01281,迟 (chi2)
迪,di2,Seal,pictophonetic,362.7337762690336,hzy,S01260,迪 (di2)
迫,po4,Seal,pictophonetic,334.2867662442628,hzy,S01325,迫 (po4)
迭,die2,Seal,pictophonetic,340.2903298433846,hzy,S01304,迭 (die2)
述,shu4,Seal,pictophonetic,355.3447744418887,hzy,S01231,述 (shu4)
迷,mi2,Seal,pictophonetic,328.9037699922724,hzy,S01305,迷 (mi2)
追,zhui1,Bronze,pictophonetic,236.23735226502782,hzy,B02211,追 (zhui1)
追,zhui1,Oracle,pictophonetic,159.75220012511696,hzy,J03565,追 (zhui1)
追,zhui1,Seal,pictophonetic,306.03362865154736,hzy,S01318,追 (zhui1)
退,tui4,Bronze,pictosynthetic,312.9778304892975,hzy,B02385,退 (tui4)
退,tui4,Oracle,pictosynthetic,295.8814774827469,hzy,J03748,退 (tui4)
退,tui4,Seal,pictosynthetic,290.17103158133904,hzy,S01401,退 (tui4)
送,song4,Bronze,pictosynthetic,351.68275167123204,hzy,B02148,送 (song4)
送,song4,Seal,pictosynthetic,338.6623085268187,hzy,S01276,送 (song4)
适,shi4,Bronze,pictophonetic,245.3492793689204,hzy,B02055,适 (shi4)
适,shi4,Seal,pictophonetic,416.8801836542298,hzy,S01234,适 (shi4)
逃,tao2,Bronze,pictophonetic,282.8718717791478,hzy,B02210,逃 (tao2)
逃,tao2,Seal,pictophonetic,392.5333938096956,hzy,S01317,逃 (tao2)
逆,ni4,Bronze,pictophonetic,242.1877301970363,hzy,B02106,逆 (ni4)
逆,ni4,Oracle,pictophonetic,216.2243035776964,hzy,J03482,逆 (ni4)
逆,ni4,Seal,pictophonetic,318.7295798263279,hzy,S01252,逆 (ni4)
选,xuan3,Seal,pictophonetic,314.7585086388367,hzy,S01275,选 (xuan3)
逊,xun4,Seal,pictophonetic,436.6875408458277,hzy,S01271,逊 (xun4)
透,tou4,Seal,pictophonetic,358.254952297872,hzy,S01366,透 (tou4)
逐,zhu2,Bronze,pictosynthetic,244.05360214064672,hzy,B02243,逐 (zhu2)
逐,zhu2,Oracle,pictosynthetic,182.10364332236944,hzy,J03603,逐 (zhu2)
逐,zhu2,Seal,pictosynthetic,353.85244864256856,hzy,S01319,逐 (zhu2)
递,di4,Seal,pictophonetic,426.5132504616246,hzy,S01261,递 (di4)
逗,dou4,Seal,pictophonetic,335.99530499418137,hzy,S01288,逗 (dou4)
通,tong4,Bronze,pictophonetic,297.57447842625163,hzy,B02127,通 (tong4)
通,tong4,Seal,pictophonetic,381.8839430548708,hzy,S01262,通 (tong4)
逝,shi4,Seal,pictophonetic,402.44763405833066,hzy,S01227,逝 (shi4)
逞,cheng3,Bronze,pictophonetic,294.208466652412,hzy,B02247,逞 (cheng3)
逞,cheng3,Seal,pictophonetic,353.59007554925853,hzy,S01340,逞 (cheng3)
速,su4,Bronze,pictophonetic,358.1923754494895,hzy,B02093,速 (su4)
速,su4,Seal,pictophonetic,367.705406938528,hzy,S01247,速 (su4)
造,zao4,Bronze,pictophonetic,335.2499754372669,hzy,B02063,造 (zao4)
造,zao4,Seal,pictophonetic,351.9188857313844,hzy,S01239,造 (zao4)
逢,feng2,Bronze,pictophonetic,284.9864078495433,hzy,B02124,逢 (feng2)
逢,feng2,Oracle,pictophonetic,170.7395246624261,hzy,J03529,逢 (feng2)
逢,feng2,Seal,pictophonetic,372.6857112384758,hzy,S01258,逢 (feng2)
逮,dai3,Seal,pictophonetic,398.3656074833056,hzy,S01280,逮 (dai3)
逸,yi4,Bronze,pictosynthetic,295.6905894655449,hzy,B14751,逸 (yi4)
逸,yi4,Seal,pictosynthetic,391.4773724770731,hzy,S07133,逸 (yi4)
逻,luo2,Seal,pictophonetic,515.7048484879805,hzy,S01367,逻 (luo2)
逼,bi1,Seal,pictophonetic,391.4962924124213,hzy,S01361,逼 (bi1)
逾,yu2,Seal,pictophonetic,433.6401899506138,hzy,S01502,逾 (yu2)
遁,dun4,Seal,pictophonetic,472.0191850650132,hzy,S01311,遁 (dun4)
遂,sui4,Bronze,other,210.6510063620155,hzy,B02206,遂 (sui4)
遂,sui4,Seal,other,360.3338661044135,hzy,S01315,遂 (sui4)
遇,yu4,Bronze,pictophonetic,263.5530733379794,hzy,B02115,遇 (yu4)
遇,yu4,Seal,pictophonetic,425.9673166465544,hzy,S01255,遇 (yu4)
遍,bian4,Seal,pictophonetic,422.74696744996095,hzy,S01397,遍 (bian4)
遏,e4,Seal,pictophonetic,386.7841281545893,hzy,S01329,遏 (e4)
遐,xia2,Seal,pictophonetic,351.01981394234906,hzy,S01363,遐 (xia2)
道,dao4,Bronze,pictosynthetic,301.8409224398489,hzy,B02260,道 (dao4)
道,dao4,Seal,pictosynthetic,404.2010384614642,hzy,S01351,道 (dao4)
遗,yi2,Bronze,pictophonetic,263.6441151687326,hzy,B02199,遗 (yi2)
遗,yi2,Seal,pictophonetic,400.3380028636898,hzy,S01314,遗 (yi2)
遣,qian3,Bronze,other,283.19596388636984,hzy,B02164,遣 (qian3)
遣,qian3,Oracle,other,237.87386856199265,hzy,J03531,遣 (qian3)
遣,qian3,Seal,other,397.0350515224104,hzy,S01278,遣 (qian3)
遥,yao2,Seal,pictophonetic,386.3253557649716,hzy,S01370,遥 (yao2)
遭,zao1,Seal,pictophonetic,486.6232585258906,hzy,S01256,遭 (zao1)
遮,zhe1,Seal,pictophonetic,396.0241705072832,hzy,S01330,遮 (zhe1)
遵,zun1,Seal,pictophonetic,420.4633372317145,hzy,S01233,遵 (zun1)
避,bi4,Oracle,pictophonetic,260.2231742446081,hzy,J03554,避 (bi4)
避,bi4,Seal,pictophonetic,454.1543299982477,hzy,S01294,避 (bi4)
邑,yi4,Bronze,pictosynthetic,166.80457293560397,hzy,B09765,邑 (yi4)
邑,yi4,Oracle,pictosynthetic,153.33258637343243,hzy,J15814,邑 (yi4)
邑,yi4,Seal,pictosynthetic,204.36805114040772,hzy,S04589,邑 (yi4)
邓,deng4,Bronze,other,322.4653415592445,hzy,B09841,邓 (deng4)
邓,deng4,Seal,other,351.3959455194004,hzy,S04674,邓 (deng4)
那,na4,Seal,pictophonetic,330.1297532625587,hzy,S04700,那 (na4)
邦,bang1,Bronze,pictophonetic,261.2523317303895,hzy,B09776,邦 (bang1)
邦,bang1,Oracle,pictophonetic,240.669033940375,hzy,J15832,邦 (bang1)
邦,bang1,Seal,pictophonetic,287.2179107277404,hzy,S04590,邦 (bang1)
邪,ye2,Seal,pictophonetic,275.3768715779297,hzy,S04739,邪 (ye2)
邬,wu1,Seal,pictophonetic,313.29457037140133,hzy,S04652,邬 (wu1)
邮,you2,Seal,pictophonetic,295.746888521768,hzy,S04600,邮 (you2)
邱,qiu1,Seal,pictophonetic,355.13457407131034,hzy,S04750,邱 (qiu1)
邵,shao4,Bronze,pictophonetic,247.6769322639868,hzy,B14058,邵 (shao4)
邵,shao4,Seal,pictophonetic,294.54667424895183,hzy,S04641,邵 (shao4)
邸,di3,Seal,pictophonetic,283.117798163003,hzy,S04598,邸 (di3)
邹,zou1,Seal,other,345.1168242188809,hzy,S04722,邹 (zou1)
邻,lin2,Seal,pictophonetic,365.6877337874311,hzy,S04594,邻 (lin2)
郁,yu4,Bronze,pictophonetic,333.8015988786363,hzy,B07890,郁 (yu4)
郁,yu4,Seal,pictophonetic,468.5135479153316,hzy,S04421,郁 (yu4)
郊,jiao1,Seal,pictophonetic,305.6994657850906,hzy,S04597,郊 (jiao1)
郎,lang2,Seal,pictophonetic,317.83066646540544,hzy,S04729,郎 (lang2)
郑,zheng4,Bronze,other,307.8616665061801,hzy,B09818,郑 (zheng4)
郑,zheng4,Oracle,other,213.4470378915012,hzy,J15839,郑 (zheng4)
郑,zheng4,Seal,other,353.9597624756674,hzy,S04620,郑 (zheng4)
郝,hao3,Seal,other,322.1706572369498,hzy,S04618,郝 (hao3)
郡,jun4,Seal,pictophonetic,405.9269959785981,hzy,S04592,郡 (jun4)
部,bu4,Seal,pictophonetic,348.26690986581906,hzy,S04629,部 (bu4)
郭,guo1,Bronze,pictophonetic,261.25001606979225,hzy,B08298,郭 (guo1)
郭,guo1,Oracle,pictophonetic,242.498643258064,hzy,J13471,郭 (guo1)
都,dou1,Bronze,pictophonetic,317.36744341572125,hzy,B09809,都 (dou1)
都,dou1,Seal,pictophonetic,358.22424316184686,hzy,S04593,都 (dou1)
鄂,e4,Bronze,pictophonetic,356.1556222854659,hzy,B09850,鄂 (e4)
鄂,e4,Seal,pictophonetic,323.83595141480555,hzy,S04687,鄂 (e4)
鄙,bi3,Bronze,pictophonetic,315.4200340314777,hzy,B09815,鄙 (bi3)
鄙,bi3,Oracle,pictophonetic,258.78985111356343,hzy,J15837,鄙 (bi3)
鄙,bi3,Seal,pictophonetic,314.6992831760268,hzy,S04596,鄙 (bi3)
酌,zhuo2,Bronze,pictophonetic,427.4288783773552,hzy,B21355,酌 (zhuo2)
酌,zhuo2,Oracle,pictophonetic,326.4009211473825,hzy,J31309,酌 (zhuo2)
酌,zhuo2,Seal,pictophonetic,335.7803079826991,hzy,S11053,酌 (zhuo2)
配,pei4,Bronze,pictophonetic,347.73367109498355,hzy,B21349,配 (pei4)
配,pei4,Seal,pictophonetic,350.1272977260313,hzy,S11050,配 (pei4)
酒,jiu3,Bronze,pictophonetic,333.63859269002205,hzy,B21325,酒 (jiu3)
酒,jiu3,Oracle,pictophonetic,259.6550034466795,hzy,J31203,酒 (jiu3)
酒,jiu3,Seal,pictophonetic,426.17626688206224,hzy,S08322,酒 (jiu3)
酣,han1,Seal,pictophonetic,433.42423440263855,hzy,S11063,酣 (han1)
酩,ming3,Seal,pictophonetic,429.7377359176734,hzy,S11100,酩 (ming3)
酬,chou2,Seal,pictophonetic,498.12266986545467,hzy,S11059,酬 (chou2)
酱,jiang4,Bronze,pictosynthetic,298.7722973955079,hzy,B21358,酱 (jiang4)
酷,ku4,Seal,pictophonetic,439.2575091339573,hzy,S11047,酷 (ku4)
酸,suan1,Seal,pictophonetic,414.4701164128557,hzy,S11079,酸 (suan1)
酿,niang4,Seal,pictophonetic,480.67535466846425,hzy,S11028,酿 (niang4)
醉,zui4,Seal,pictosynthetic,426.46976858112095,hzy,S11070,醉 (zui4)
醋,cu4,Seal,other,463.36995571281886,hzy,S11060,醋 (cu4)
醒,xing3,Seal,pictophonetic,492.50607664053047,hzy,S11102,醒 (xing3)
醮,jiao4,Seal,pictophonetic,500.2111818140684,hzy,S11054,醮 (jiao4)
采,cai3,Bronze,pictosynthetic,187.3761600370023,hzy,B08734,采 (cai3)
采,cai3,Oracle,pictosynthetic,186.93832361152272,hzy,J14193,采 (cai3)
采,cai3,Seal,pictosynthetic,229.81597973867343,hzy,S04357,采 (cai3)
释,shi4,Seal,other,412.05297799950455,hzy,S00810,释 (shi4)
里,li5,Bronze,pictosynthetic,263.1170832785659,hzy,B18788,里 (li5)
里,li5,Seal,pictosynthetic,275.5039629224681,hzy,S10310,里 (li5)
重,zhong4,Bronze,pictosynthetic,299.69043546059584,hzy,B12679,重 (zhong4)
重,zhong4,Seal,pictosynthetic,360.151879180379,hzy,S05966,重 (zhong4)
野,ye3,Bronze,pictophonetic,343.0323330552055,hzy,B18810,野 (ye3)
野,ye3,Seal,pictophonetic,343.1885527217256,hzy,S10312,野 (ye3)
量,liang4,Bronze,pictosynthetic,294.9289117153767,hzy,B12681,量 (liang4)
量,liang4,Seal,pictosynthetic,391.8297880528325,hzy,S05967,量 (liang4)
金,jin1,Bronze,pictosynthetic,239.62087969787711,hzy,B19140,金 (jin1)
金,jin1,Seal,pictosynthetic,271.64497004778195,hzy,S10415,金 (jin1)
釜,fu3,Seal,pictophonetic,327.2073208220056,hzy,S02099,釜 (fu3)
钉,ding4,Seal,pictophonetic,259.1297644873388,hzy,S10440,钉 (ding4)
钓,diao4,Seal,pictophonetic,302.17166698934903,hzy,S10595,钓 (diao4)
钜,ju4,Seal,pictophonetic,325.40183072821725,hzy,S10615,钜 (ju4)
钝,dun4,Seal,pictophonetic,308.5960552393232,hzy,S10622,钝 (dun4)
钞,chao1,Seal,pictophonetic,335.6989501329735,hzy,S10605,钞 (chao1)
钟,zhong1,Bronze,pictophonetic,367.8596522673432,hzy,B19323,钟 (zhong1)
钟,zhong1,Seal,pictophonetic,462.4738532592244,hzy,S10552,钟 (zhong1)
钦,qin1,Bronze,pictophonetic,290.55380562458527,hzy,B13584,钦 (qin1)
钦,qin1,Seal,pictophonetic,313.5555308710273,hzy,S06275,钦 (qin1)
钧,jun1,Bronze,pictophonetic,247.31234498340862,hzy,B19262,钧 (jun1)
