,rendered_character,simplified_character,period,image_id,distinctiveness,nearest neighbours,perimetric_complexity,pixel_complexity
6076,琳,琳,Simplified,15,124.4635163684368,"['树', '辨', '瑞', '琢', '株', '恐', '秒', '卦', '镍', '碳']",36.208502890974216,13568.0
6077,妄,妄,Simplified,39,116.37550881568905,"['妾', '尊', '莓', '宵', '麦', '毒', '英', '寡', '芽', '京']",24.36468848794724,9029.0
6078,卜,卜,Simplified,108,95.65466928402842,"['入', '八', '下', '夭', '贝', '川', '人', '土', '工', '久']",12.51610374913476,4199.0
6079,绮,绮,Simplified,15,117.17045482902782,"['绪', '端', '靖', '练', '婚', '结', '绣', '俏', '滨', '缠']",38.52509180836894,13281.0
6080,庙,庙,Simplified,35,108.7684640971902,"['庇', '亩', '丽', '高', '伯', '扇', '扁', '盾', '应', '庄']",29.638562634206355,10833.0
6081,兵,兵,Simplified,64,112.22517950168348,"['共', '尺', '华', '巨', '点', '乒', '关', '夭', '女', '井']",26.333858759278794,8985.0
6082,此,此,Simplified,37,103.53715691196294,"['水', '占', '侣', '沾', '权', '汕', '忽', '井', '及', '贞']",27.653708157200544,10196.0
6083,诽,诽,Simplified,130,122.51600409433932,"['沉', '淮', '沛', '讳', '谁', '滩', '诵', '腓', '间', '洪']",33.89997021861598,11912.0
6084,红,红,Simplified,83,89.93654921049622,"['囗', '贝', '江', '口', '亿', '幻', '儿', '估', '兀', '几']",25.744839551437174,8593.0
6085,霾,霾,Simplified,4,123.63922261508591,"['霜', '癞', '歌', '霞', '遛', '爬', '触', '耶', '釉', '爰']",42.37278340282199,16846.0
6086,馋,馋,Simplified,40,118.39446749169316,"['腿', '咀', '蜷', '嘚', '哭', '咚', '吸', '顺', '哩', '喝']",35.78144742427129,12732.0
6087,渣,渣,Simplified,141,104.8534116206561,"['透', '渎', '漕', '资', '洪', '洼', '违', '沽', '泛', '梁']",33.13498836296442,12036.0
6088,玫,玫,Simplified,33,106.06598130179452,"['砍', '欢', '改', '敌', '唯', '放', '议', '右', '功', '央']",30.59253357736582,10551.0
6089,倘,倘,Simplified,112,101.98678716436224,"['俏', '佐', '伪', '体', '描', '攸', '借', '估', '仿', '侦']",37.473142941403275,12440.0
6090,瞪,瞪,Simplified,120,129.46068678400567,"['睇', '滕', '睑', '腱', '瞻', '挑', '暧', '楼', '瞥', '鹅']",42.514864758643846,15727.0
6091,哼,哼,Simplified,21,109.22513912280616,"['宇', '字', '亭', '宁', '岸', '守', '句', '咳', '井', '宕']",25.31641546312138,8707.0
6092,嘴,嘴,Simplified,115,129.91317536996024,"['嘶', '噪', '嗜', '嗌', '嗲', '嗡', '哪', '嚓', '嘈', '嘬']",39.3889876484965,14070.0
6093,安,安,Simplified,53,109.44109282282318,"['牢', '宠', '宝', '守', '审', '罗', '宛', '突', '案', '宇']",28.991484307304148,10059.0
6094,瘘,瘘,Simplified,24,106.0772954374361,"['寝', '瘪', '渡', '瘦', '痣', '痰', '疚', '候', '谚', '疾']",36.297542171932974,13174.0
6095,蛆,蛆,Simplified,58,128.51218947054082,"['咀', '螺', '蛙', '熄', '蚶', '馋', '虹', '且', '饥', '担']",38.2300705581875,13956.0
6096,吴,吴,Simplified,5,109.31753859075612,"['茶', '呆', '曼', '美', '釜', '灸', '圣', '杂', '各', '旻']",25.79467434774408,9251.0
6097,塘,塘,Simplified,40,123.0088306340698,"['痘', '增', '坡', '坛', '堵', '痹', '淮', '嘈', '娟', '宽']",36.889260408426736,13859.0
6098,汕,汕,Simplified,71,96.23900033612232,"['泓', '法', '汇', '沁', '冲', '汶', '江', '水', '叭', '汉']",27.191414212637135,9454.0
6099,僵,僵,Simplified,104,121.9451381691279,"['厘', '像', '侵', '俚', '偎', '隼', '倔', '停', '俑', '傻']",38.18547006067439,14338.0
6100,肾,肾,Simplified,27,132.4792605280345,"['律', '坚', '备', '昏', '畅', '写', '货', '聚', '曾', '将']",29.518582268876933,10279.0
6101,弯,弯,Simplified,56,111.68519950721245,"['意', '亭', '重', '芳', '尊', '挛', '亨', '章', '音', '亮']",25.128061267024563,9120.0
6102,立,立,Simplified,38,105.34428169420885,"['互', '台', '点', '乡', '巨', '足', '旨', '飞', '夭', '丘']",20.91113242258897,7530.0
6103,蓓,蓓,Simplified,57,126.36219118862591,"['落', '蒋', '藉', '萍', '菟', '藏', '垢', '薛', '芹', '措']",39.44669391359626,12906.0
6104,妹,妹,Simplified,25,108.95414791943683,"['姊', '扶', '妓', '味', '婊', '妖', '柬', '抹', '奴', '树']",32.918127278526555,11807.0
6105,辐,辐,Simplified,13,123.3190185557054,"['柄', '桶', '级', '垢', '骗', '描', '轴', '拍', '厢', '扬']",43.56439363316899,15614.0
6106,俑,俑,Simplified,24,112.73735859892626,"['倔', '依', '借', '偷', '侵', '党', '俩', '偏', '俏', '缝']",36.31345629221474,13222.0
6107,亿,亿,Simplified,100,90.79006574908172,"['化', '仁', '红', '仕', '乱', '优', '在', '仅', '伦', '佐']",25.479375241881232,8558.0
6108,坑,坑,Simplified,13,108.462740750437,"['坛', '垃', '拢', '玷', '呒', '龙', '井', '机', '吭', '讫']",29.602948168206574,9889.0
6109,膊,膊,Simplified,29,119.13413073440154,"['胜', '胯', '膘', '鹏', '晖', '胸', '脂', '腾', '腌', '腊']",38.72889023856717,15198.0
6110,制,制,Simplified,13,124.39632529860054,"['剁', '社', '荆', '剃', '针', '刮', '莽', '党', '钉', '钾']",36.07530078130409,12551.0
6111,该,该,Simplified,118,110.60884176880452,"['顽', '靖', '访', '块', '动', '词', '汉', '请', '娟', '话']",30.803583429032663,10590.0
6112,嗷,嗷,Simplified,59,118.722116950321,"['呶', '嘞', '呦', '啪', '嚏', '哟', '嗡', '噗', '嘟', '噢']",32.75423494148682,12815.0
6113,萁,萁,Simplified,12,116.00419980916932,"['孽', '芽', '草', '革', '数', '茗', '剪', '萧', '菱', '英']",28.92510918327993,11211.0
6114,头,头,Simplified,136,101.98067062546735,"['认', '汶', '文', '义', '计', '贝', '川', '汉', '沙', '汇']",25.64478230223026,8414.0
6115,吸,吸,Simplified,137,107.3593957737052,"['呓', '哑', '吗', '吱', '咳', '吹', '呶', '哭', '哩', '迟']",32.2734570675625,11285.0
6116,炯,炯,Simplified,32,124.09163585244416,"['烟', '焖', '炮', '愉', '响', '阑', '灯', '桐', '悃', '焕']",38.33006656174544,13240.0
6117,涣,涣,Simplified,40,106.68996509808508,"['诀', '泛', '资', '渔', '泱', '淀', '谙', '洛', '浓', '汶']",30.227451158208623,10913.0
6118,阁,阁,Simplified,44,119.13938009760795,"['闻', '倒', '阅', '衩', '阙', '撮', '用', '菌', '柑', '囡']",34.79712266219098,12309.0
6119,漏,漏,Simplified,5,115.83602631336488,"['满', '课', '潇', '涡', '渥', '猎', '混', '温', '谎', '谙']",38.55144866712794,14155.0
6120,违,违,Simplified,18,109.37426985296054,"['选', '逆', '透', '资', '渣', '遂', '洼', '迄', '递', '道']",32.421683659007115,11930.0
6121,境,境,Simplified,38,107.6096585595618,"['浇', '党', '滨', '派', '凑', '虎', '传', '旗', '候', '镜']",33.00084389680244,11710.0
6122,曰,曰,Simplified,26,97.52417005936076,"['旦', '只', '巨', '吕', '且', '员', '兰', '亘', '互', '冥']",29.570356883944033,10226.0
6123,身,身,Simplified,88,108.28388019730332,"['果', '弗', '阜', '更', '其', '角', '牙', '旬', '实', '暴']",24.642124707787296,9721.0
6124,增,增,Simplified,123,116.3950604099887,"['堵', '撑', '娟', '坡', '坦', '塘', '掸', '坛', '谙', '淌']",36.87799211721326,13519.0
6125,栓,栓,Simplified,43,104.11342435354412,"['松', '检', '拴', '杉', '枪', '抡', '梗', '枚', '拄', '枉']",35.50175527686689,12155.0
6126,剐,剐,Simplified,100,112.85785553118528,"['剃', '党', '削', '别', '剧', '副', '闸', '荷', '闹', '闭']",37.36358283434963,12449.0
6127,讼,讼,Simplified,32,101.53761009000982,"['论', '诠', '讫', '沦', '沟', '法', '泌', '海', '诊', '泣']",30.70305270224409,9452.0
6128,吁,吁,Simplified,14,102.02623028297062,"['呼', '叶', '吐', '叮', '咕', '江', '呵', '吱', '咔', '于']",25.72663516678046,9158.0
6129,轻,轻,Simplified,56,107.59723341198196,"['拄', '择', '拴', '担', '招', '枉', '控', '经', '扛', '扮']",34.977188606382065,12543.0
6130,届,届,Simplified,111,122.41869537122771,"['屐', '屈', '尻', '丽', '局', '佰', '属', '肠', '盾', '凤']",35.77387291830094,13316.0
6131,卒,卒,Simplified,56,110.9524407489715,"['本', '辛', '吝', '车', '守', '市', '考', '率', '平', '席']",24.387283533592154,8239.0
6132,祝,祝,Simplified,4,103.33505209529514,"['袄', '视', '衩', '祈', '神', '祗', '规', '招', '祸', '禄']",32.76617658520725,10656.0
6133,拙,拙,Simplified,43,118.756744284975,"['揽', '挨', '挫', '抻', '杵', '扮', '忧', '松', '括', '抬']",36.85179105184638,13043.0
6134,聂,聂,Simplified,84,112.57790211610676,"['裹', '昆', '恙', '系', '撮', '旻', '著', '绿', '艮', '走']",30.869506277524238,12375.0
6135,础,础,Simplified,103,126.89972431972998,"['砷', '碰', '磁', '确', '碴', '碟', '碳', '硫', '碘', '碑']",35.33707108989257,12034.0
6136,哦,哦,Simplified,111,117.04507330178376,"['嘁', '唆', '啦', '喊', '喽', '嚄', '唾', '呲', '咣', '嘶']",36.25854533718005,12519.0
6137,锡,锡,Simplified,35,119.84321253941084,"['错', '锶', '钕', '铜', '铢', '揭', '钙', '镖', '柑', '铝']",42.23243320009282,15535.0
6138,隶,隶,Simplified,16,99.83379796430566,"['幸', '类', '夷', '责', '夹', '麦', '素', '兼', '亲', '竞']",30.022924154084574,11197.0
6139,郝,郝,Simplified,15,120.444264824192,"['郁', '狂', '析', '郊', '劫', '邪', '故', '刺', '都', '扔']",31.672103545036205,11926.0
6140,会,会,Simplified,56,95.11876224221464,"['含', '令', '兮', '气', '匀', '企', '乏', '佘', '剑', '全']",25.808161937784565,8524.0
6141,液,液,Simplified,12,104.64384305358176,"['谙', '渡', '滨', '资', '靖', '诹', '渎', '渔', '续', '候']",32.391148104022264,11590.0
6142,崩,崩,Simplified,95,125.83361200280504,"['岚', '前', '能', '戴', '间', '解', '削', '管', '构', '秉']",34.96262612416839,13216.0
6143,宛,宛,Simplified,134,117.58581253371226,"['宝', '纪', '安', '颇', '突', '剜', '宪', '完', '究', '家']",34.05043701304613,11898.0
6144,恐,恐,Simplified,58,126.79319561994905,"['玛', '愁', '珠', '琳', '琦', '琢', '耍', '碧', '恕', '浩']",36.91230112739821,11577.0
6145,采,采,Simplified,4,101.13228651588454,"['苯', '来', '杂', '夹', '末', '茱', '平', '美', '栗', '茉']",30.170500473444513,10575.0
6146,桑,桑,Simplified,29,119.01409071855323,"['柔', '普', '烫', '梨', '梁', '渎', '渠', '滨', '单', '泵']",32.563965930824466,12258.0
6147,洼,洼,Simplified,127,105.06858797340514,"['泾', '洁', '泛', '沽', '汽', '资', '渣', '注', '茫', '选']",31.582093735131117,10278.0
6148,倔,倔,Simplified,116,109.7508391814118,"['侵', '偷', '俑', '依', '佣', '偶', '僻', '偎', '俏', '偏']",38.23137979696921,13666.0
6149,唤,唤,Simplified,122,107.15893321524914,"['嗳', '咳', '嗅', '吹', '嗖', '唉', '呃', '峻', '嗄', '嚯']",31.980912149033934,11215.0
6150,学,学,Simplified,1,102.17287346359387,"['蜀', '详', '吞', '资', '信', '昔', '伐', '撑', '尚', '佯']",27.623075727648324,9609.0
6151,吕,吕,Simplified,52,99.9706500940594,"['员', '曰', '足', '互', '巨', '虫', '邑', '写', '芦', '弓']",25.626488070517873,8862.0
6152,巧,巧,Simplified,28,103.49872893095927,"['攻', '朽', '万', '坛', '药', '厉', '订', '开', '山', '去']",29.260314111446796,9880.0
6153,钞,钞,Simplified,135,130.43871397215202,"['钕', '钙', '钾', '妙', '抄', '锤', '铲', '社', '吵', '钻']",35.178567619662836,11035.0
6154,灼,灼,Simplified,133,117.50579765230871,"['敝', '灯', '炸', '牧', '灿', '炊', '炒', '冶', '烁', '炮']",31.149215454064283,10597.0
6155,坝,坝,Simplified,2,100.49760268464772,"['坦', '块', '议', '以', '汉', '电', '沉', '垃', '诏', '发']",31.801808341165213,11342.0
6156,戒,戒,Simplified,27,112.37518805874149,"['戎', '式', '权', '垂', '咸', '井', '邢', '武', '来', '我']",29.553135658906477,9916.0
6157,蒸,蒸,Simplified,15,106.71844364443388,"['恭', '惹', '恙', '菜', '膏', '悲', '莱', '蕃', '裹', '茉']",32.292262637378364,10778.0
6158,敢,敢,Simplified,122,117.53425708658506,"['致', '赦', '柔', '梨', '歌', '敖', '轨', '放', '煞', '隶']",36.581303174610575,12976.0
6159,它,它,Simplified,20,106.96408490270204,"['宕', '岂', '宝', '员', '亡', '牛', '中', '守', '定', '欠']",25.79503049784755,8645.0
6160,踢,踢,Simplified,37,126.73871268307424,"['赐', '骝', '路', '跟', '馏', '跃', '踝', '饥', '剐', '隅']",47.093906553718675,15874.0
6161,霍,霍,Simplified,44,121.38506162896007,"['雷', '霞', '霓', '寝', '霄', '曾', '零', '需', '窄', '雪']",35.91699379492636,13216.0
6162,敖,敖,Simplified,18,115.48313461812708,"['赦', '款', '裁', '剖', '靓', '歌', '秆', '教', '社', '数']",34.391034190764884,12670.0
6163,尧,尧,Simplified,29,105.45366939742492,"['竞', '茎', '虎', '浇', '美', '束', '来', '老', '荒', '劣']",28.733455337134668,10026.0
6164,板,板,Simplified,58,103.39734449428089,"['拍', '扳', '拢', '柏', '坂', '故', '抑', '扦', '拒', '析']",35.43328990789765,12175.0
6165,嘤,嘤,Simplified,20,136.33492703385667,"['嘁', '婴', '哩', '噔', '哭', '喽', '咽', '嗓', '嘬', '哪']",41.41255241909173,15137.0
6166,遵,遵,Simplified,93,114.47039514417406,"['道', '遂', '透', '遭', '遏', '遗', '递', '追', '逆', '普']",37.45936930054474,14346.0
6167,蛤,蛤,Simplified,135,118.76183658825114,"['默', '虾', '哈', '蛟', '拾', '括', '扮', '抡', '拢', '跨']",36.81958241704409,13200.0
6168,煽,煽,Simplified,38,121.8019814985312,"['煸', '愉', '熵', '蛹', '峨', '喃', '燥', '娟', '蝻', '烤']",40.889008331602575,15200.0
6169,鲤,鲤,Simplified,4,121.24268741375896,"['且', '睡', '跑', '腮', '曰', '盏', '鸽', '哩', '鲑', '囗']",42.66683741899777,16437.0
6170,铥,铥,Simplified,12,119.62785578140368,"['铉', '铐', '挂', '钙', '镇', '钱', '滨', '铜', '筐', '翟']",37.580106878602464,13217.0
6171,均,均,Simplified,30,118.88230297021964,"['沟', '询', '掏', '掬', '蜀', '抱', '划', '淘', '昔', '葛']",34.536820288798594,11274.0
6172,湄,湄,Simplified,25,117.61369371661888,"['滑', '沼', '浸', '深', '眉', '渥', '阎', '署', '凋', '霜']",43.863469773426424,13860.0
6173,陷,陷,Simplified,109,125.56834253515017,"['焰', '炊', '鸠', '惟', '偌', '润', '慢', '恺', '监', '披']",38.137620260086756,12996.0
6174,面,面,Simplified,53,114.10083094116214,"['而', '缸', '西', '间', '洒', '菌', '盾', '厢', '固', '泊']",36.82510634141984,13752.0
6175,葱,葱,Simplified,53,120.02809750685176,"['莞', '葛', '莹', '菊', '慧', '涝', '莺', '蔑', '圈', '喷']",33.124148498785814,12343.0
6176,抹,抹,Simplified,144,86.47681402049831,"['扶', '拌', '挂', '林', '拮', '拔', '搽', '持', '挡', '拣']",35.4277304557592,12156.0
6177,追,追,Simplified,104,109.0684388357294,"['迫', '趁', '透', '造', '返', '巡', '泊', '适', '资', '算']",31.643461696516837,11006.0
6178,兆,兆,Simplified,70,101.28116311117844,"['拈', '拒', '北', '帐', '伦', '业', '括', '桔', '壮', '电']",30.89423086093225,10744.0
6179,夕,夕,Simplified,20,91.65353088419512,"['久', '文', '之', '欠', '六', '乡', '犬', '父', '贝', '互']",18.434961995038616,6446.0
6180,捣,捣,Simplified,77,93.67550518748637,"['捐', '掬', '扬', '揭', '拢', '描', '掸', '探', '拍', '拇']",40.039448247263095,14798.0
6181,纸,纸,Simplified,36,122.16450928613916,"['纤', '研', '锄', '纪', '缸', '啄', '针', '班', '纺', '伦']",34.39485685903906,11880.0
6182,漫,漫,Simplified,41,108.87563333651326,"['浸', '谩', '语', '潇', '诺', '误', '浪', '诡', '灌', '液']",32.6079420499439,13060.0
6183,伸,伸,Simplified,96,115.75356834575814,"['仟', '倌', '佩', '仲', '但', '便', '促', '健', '侠', '油']",30.9221333369809,11020.0
6184,糜,糜,Simplified,47,120.4410378003503,"['摩', '磨', '靡', '傍', '度', '康', '旗', '廉', '靥', '镀']",37.519139619403944,13612.0
6185,答,答,Simplified,120,115.9334003391341,"['等', '管', '笞', '味', '境', '昏', '嗒', '岑', '签', '凭']",30.370684420478064,11015.0
6186,钚,钚,Simplified,5,123.81340350926516,"['钕', '钒', '叔', '社', '缺', '钾', '铢', '军', '钙', '锶']",33.54770096631069,11453.0
6187,掉,掉,Simplified,105,103.55221245432097,"['搽', '找', '拔', '捡', '拴', '拼', '拦', '抢', '撑', '挣']",33.264025952381495,11815.0
6188,盾,盾,Simplified,4,108.4187018295832,"['佰', '厉', '固', '辰', '店', '伯', '厦', '庙', '亩', '著']",32.887724421501744,12461.0
6189,慢,慢,Simplified,15,117.6344469156122,"['惯', '慌', '悦', '懵', '憎', '惺', '恨', '愕', '愣', '憾']",38.29205893852163,14495.0
6190,来,来,Simplified,87,97.72775571450912,"['末', '采', '禾', '未', '束', '扶', '或', '夫', '平', '栗']",30.7164128940176,10208.0
6191,禾,禾,Simplified,123,96.48811709599792,"['乐', '朱', '夫', '杀', '来', '套', '东', '矢', '事', '在']",24.985757317328776,8601.0
6192,刘,刘,Simplified,20,112.89365481896849,"['训', '判', '邓', '闷', '斗', '剂', '玉', '狂', '划', '纠']",27.2440450214535,9017.0
6193,氰,氰,Simplified,32,127.599492287796,"['氢', '氪', '象', '氚', '氛', '氟', '竟', '触', '前', '氧']",33.46946008712303,11602.0
6194,鞋,鞋,Simplified,13,118.38692395085152,"['藐', '镇', '番', '莓', '菜', '叛', '董', '渐', '戴', '森']",36.91346060505472,13234.0
6195,哺,哺,Simplified,22,108.2247919498255,"['嗝', '哨', '喊', '咕', '啃', '嘣', '吱', '嗬', '嘀', '咖']",33.27996780125986,12412.0
6196,柿,柿,Simplified,131,97.98158000394544,"['秸', '杨', '桔', '标', '梓', '核', '拣', '抹', '栎', '桥']",32.02257078827547,11745.0
6197,除,除,Simplified,136,122.25780857228142,"['陈', '隋', '踩', '附', '隙', '阵', '降', '堕', '瞅', '阴']",36.95479332237258,13095.0
6198,痰,痰,Simplified,11,121.24533665886388,"['瘘', '爽', '疚', '栗', '谚', '疾', '类', '捷', '瘪', '葵']",35.50377652478068,12224.0
6199,蕉,蕉,Simplified,44,116.11916026456691,"['蓬', '萍', '藻', '英', '薛', '蔓', '茬', '莫', '远', '芝']",31.010021144461366,10964.0
6200,德,德,Simplified,109,118.0806964144654,"['很', '稻', '鬼', '俩', '偷', '爬', '遮', '恕', '何', '特']",40.78041318980904,13814.0
6201,渡,渡,Simplified,63,96.88006084931934,"['活', '诹', '资', '谙', '注', '淮', '谁', '洙', '泛', '治']",35.386537019774,12247.0
6202,惠,惠,Simplified,63,131.54554764306562,"['熏', '患', '素', '霓', '恙', '愚', '夷', '熹', '敷', '束']",34.022449798041045,11743.0
6203,商,商,Simplified,135,108.95751605058456,"['高', '裔', '离', '豪', '滴', '意', '首', '帝', '率', '尚']",33.96011712009999,11618.0
6204,腾,腾,Simplified,40,119.4841622015248,"['膳', '胰', '胯', '胶', '腋', '腌', '腹', '膊', '脸', '腰']",39.30812175913164,15184.0
